name,description,coins,coin_type,points,category,supercategory,subcategory,games,report,color,author,new,used,source
🟩 2. Більше системних методів,,,🟢,,Python: Lab #3,Python,,,,,,,,tasks
🟩 3. Властивості (properties),,,🔵,,Python: Lab #3,Python,,,,,,,,tasks
🟩 4. Множинне спадкування,,,🟢,,Python: Lab #3,Python,,,,,,,,tasks
🟦 2. Модулі,,,🟢,,Python: Lab #4,Python,,,,,,,,tasks
🟦 3. Пакети,,,🟢,,Python: Lab #4,Python,,,,,,,,tasks
🟦 4. Анотації типів,,,🟢,,Python: Lab #4,Python,,,,,,,,tasks
🟩 1. Послідовності,,,🟢,,Python: Lab #4,Python,,,,,,,,tasks
🟩 2. Генератори,,,🔵,,Python: Lab #4,Python,,,,,,,,tasks
🟩 3. Лексичне замикання,,,🔵,,Python: Lab #4,Python,,,,,,,,tasks
🟩 4. Декоратори,,,🔵,,Python: Lab #4,Python,,,,,,,,tasks
🟩 5. Тестування,,,🔵,,Python: Lab #4,Python,,,,,,,,tasks
Github-репозиторій,,,🟢,,Супровід,Супровід,,,,,,,,tasks
🎮 Коротка демонстрація гри (до 1 хв.),,,🟤,,Відео-демки,Супровід,,,,,,,,tasks
Короткий опис гри,,,🟤,,Супровід,Супровід,,,,,,,,tasks
🎮 Повна демонстрація гри (до 5 хв.),,,🟤,,Відео-демки,Супровід,,,,,,,,tasks
🔐 Асинхронний захист (пояснення по коду),,,🟤,,Відео-демки,Супровід,,,,,,,,tasks
Елемент керується гравцем,,,🟤,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Переміщення: вниз по спіралі,,,🟤,,Сутності: Переміщення по полю,Сутності (entities),,,,,,,,tasks
Переміщення: зігзагами вниз,,,🟤,,Сутності: Переміщення по полю,Сутності (entities),,,,,,,,tasks
Стріляє двома патронами нахрест,,,🟤,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
tlinter,,,⚪,,Python: Бібліотеки,Python,,,,,,,,tasks
Механізм променів для “видимості” клітинок (стінок в тому числі) (анастасія),,,🟡,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Неігрова бронзова монетка,,,🟤,,Неігрові монетки,Інше,,,,,,,,tasks
Ігрова бронзова монетка,,,🟤,,Неігрові монетки,Інше,,,,,,,,tasks
pygame,,,🟡,,Python: Бібліотеки,Python,,,,,,,,tasks
FPS,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Напрямок руху гравця,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Позиція гравця,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Обраний предмет,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Час до наступної хвилі ворогів,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Кількість ресурсів в пічці,,,🟤,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
Переміщає ресурси по полю,,,🟤,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Пошук найблийжчого ворога,,,🟤,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Механізм волн,,,🟤,,Функціонал гри,Функціонал гри,,,,,,,,tasks
"Обирання активного елементу цифрою (1, 2, 3, ...)",,,🟤,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Керування мишкою (ставити і ламати елемент),,,🟤,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Малювання лінії мишкою,,,🟤,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Малювання шляху ворога,,,🟤,,Інтерфейс: Графічні таски,Інтерфейс,,,,,,,,tasks
Плавний рух гравця,,,🟤,,Інтерфейс: Графічні таски,Інтерфейс,,,,,,,,tasks
🧪Досвід: Кількість досвіду (XP),,,🟤,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
Level-up система (при підвищенні рівня відкривається екран апгрейду),,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Екран вибору апгрейду при підвищенні рівня,,,🟤,,Інтерфейс: Віконця або блоки,Інтерфейс,,,,,,,,tasks
Система скілів + апгрейдів,,,🟡,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Переміщення: Рух гравця з колізіями зі стінами та перешкодами,,,⚪,,Сутності: Переміщення по полю,Сутності (entities),,,,,,,,tasks
"Камера, що слідує за гравцем по карті",,,⚪,,Сутності: Переміщення по полю,Сутності (entities),,,,,,,,tasks
Контактний урон при зіткненні з ворогом,,,🟤,,Функціонал гри,Функціонал гри,,,,,,,,tasks
"Противник, що переслідує гравця",,,⚪,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Противники дальнього бою з атакою снарядами,,,⚪,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
"Противник, що вичікує певний час та робить ривок в гравця",,,⚪,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Можливість отримати кілька підвищень рівня за один раз (якщо одночасно отримати багато досвіду),,,⚪,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Уникнення злипання противників між собою,,,⚪,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Кастомні хітбокси для різних типів противників,,,🟤,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Шкала здоров’я (HP bar) боса,,,🟤,,Інтерфейс: Віконця або блоки,Інтерфейс,,,,,,,,tasks
Шкала здоров’я (HP bar) гравця,,,🟤,,Інтерфейс: Віконця або блоки,Інтерфейс,,,,,,,,tasks
Шкала досвіду (XP bar) гравця,,,🟤,,Інтерфейс: Віконця або блоки,Інтерфейс,,,,,,,,tasks
🏳️ Поразка: якщо здоров’я дорівнює 0,,,🟤,,Функціонал: Поразка,Функціонал гри,,,,,,,,tasks
"🔮Навичка: Скіл, що на місці противників спавнить калюжі і накладає дебаф отруєння на противників (періодично отримує урон)",,,⚪,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
"🔮Навичка: Скіл, що запускає навколо гравця обертові снаряди, які завдають урон ворогам при контакті",,,🟤,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
"🔮Навичка: Скіл, що автоматично запускає снаряд в найближчого ворога, що відскокує від ворога до ворога певну кількість разів",,,⚪,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
"🔮Навичка: Скіл, що накладає дебаф на ворогів і вони отримують більше шкоди",,,⚪,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
"🔮Навичка: Скіл, що спавнить снярди в чотири напрядки навколо гравця",,,🟤,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
"🔮Навичка: Скіл, що автоматично спавнить снаряд(и) за координатами ворогів і наносить урон по області",,,🟤,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
"🔮Навичка: Скіл, що створює снаряд в напрямку руху гравця і пробиває ворогів наскрізь",,,⚪,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
"🔮Навичка: Скіл, що створює хвилю навколо гравця, що сповільнує та наносить невеликий урон",,,⚪,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
Алгоритм руху до гравця та обходу перешкод при цьому,,,🟡,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
"📊 Кількість ящиків, які подрібно розставити",,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Score: +1 за кожний успішний рух гравця(Sokoban),,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Зручний редактор рівнів,,,🟡,,Ручне створення рівнів,Рівні (levels),,,,,,,,tasks
Реюзабельна кнопка,,,🟤,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Реюзабельний dropdown,,,🟤,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Реюзабельний інпут,,,🟤,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Набір кнопок для вибору інструментів створення рівня,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Кнопка збереження створеного в редакторі рівня,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Кнопка видалення рівня,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Кнопка створення нового рівня,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Кнопка рандомізації структури рівня,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Кнопка перемикання режимів,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Поле вводу для зміни назви рівня,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Поле вводу кількості набоїв на рівень,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Dropdown-меню вибору рівня,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Редагування мапи за допомогою миші,,,🟤,,Інтерфейс: Пункти меню,Інтерфейс,,,,,,,,tasks
Анти-затор,,,,,Сутності: Переміщення по полю,Сутності (entities),,,,,,,,tasks
"Перемога, якщо зібрано всі точки (всі необхідні елементи)",,,,,Функціонал: Перемога,Функціонал гри,,,,,,,,tasks
"Поразка, якщо закінчилися життя",,,,,Функціонал: Поразка,Функціонал гри,,,,,,,,tasks
"-1 життя, якщо зіткнувся з ворогом",,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Зворотній рахунок зібраних елементів,,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
 Інвентар,,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Список результатів ігор,,,,,Інтерфейс: Результати гри,Інтерфейс,,,,,,,,tasks
Висвітлює всю мапу на деякий час,,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Створює тимчасовий прохід у стіні,,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Може дати приз або антиприз,,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Переміщення через телепорт,,,,,Сутності: Переміщення по полю,Сутності (entities),,,,,,,,tasks
Типові бібліотеки,,,,,Python: Бібліотеки,Python,,,,,,,,tasks
⚔️ Зброя: Міцність броні,,,,,Сутності: Параметри сутностей,Сутності (entities),,,,,,,,tasks
🛒 Магазин: покупка предметів,,,,,Функціонал: Магазин,Функціонал гри,,,,,,,,tasks
Керування мишкою (атака/блокування),,,,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Кількість зібраних монеток (перелік з),,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Чекання персонажа,,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Взаємодія з мапою,,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Умова перемоги: винести конкретний предмет,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Генерація лабіринту,,,🟡,,Програмне створення рівнів,Рівні (levels),,,,,,,,tasks
Знаходження найдовшого шляху,,,🟡,,Програмне створення рівнів,Рівні (levels),,,,,,,,tasks
Зміна цвітової гами,,,,,Інтерфейс: Графічні таски,Інтерфейс,,,,,,,,tasks
Система ключів та дверей,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Дослідження тайлів,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Зона видимості противника,,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Машина станів ворога,,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Інвентарна система,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Лог гри,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Рандомізація атаки,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Система енергії,,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Інвентар,,,,,Інтерфейс: Віконця або блоки,Інтерфейс,,,,,,,,tasks
Спливаючий текст,,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Зменшення урону за наявною зброею,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Мінігра: вчасно натиснути кнопку,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Реюзабельне меню вибору,,,,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Шанс появи у біомі з унікальною клітинкою-ресурсом,,,🟤,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Кількість доступних яблук,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Поточна міцність кирки,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Загальна міцність кирки,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Кількість доступних тотемів,,,🟤,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Переміщення: алгоритм A* (a star) до гравця,,,🟡,,Сутності: Переміщення по полю,Сутності (entities),,,,,,,,tasks
-2 бали с зіткненям предмету,,,🪙,,Функціонал гри,Функціонал гри,,,,,,,,tasks
-2 бали с зіткненям бомби та - 1 життя,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
-2 бали с зіткненням бомби - 1 життя,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
"Скини на всі предмети, поля, карти, персонажів.",,,🪙,,Функціонал гри,Функціонал гри,,,,,,,,tasks
"Якщо програв, та втратил 4 життя приходить куриця і вбиває тебе.",,,,,Функціонал: Поразка,Функціонал гри,,,,,,,,tasks
Складна графічна математика,,,🟡,,Інтерфейс: Графічні таски,Інтерфейс,,,,,,,,tasks
QuadTree,,,🟡,,Алгоритми,Алгоритми,,,,,,,,tasks
"Снаряд що не знищується при попаданні, постійно наносячи урон (лазер)",,,,,Сутності: Фунціонал сутностей,Сутності (entities),,,,,,,,tasks
Анімація взриму бомби,,,,,Інтерфейс: Графічні таски,Інтерфейс,,,,,,,,tasks
Анімація бомби,,,,,Інтерфейс: Графічні таски,Інтерфейс,,,,,,,,tasks
Анімація взриву блоку стіни,,,,,Інтерфейс: Графічні таски,Інтерфейс,,,,,,,,tasks
Бонусні предмети за руйнівними стінами,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
"Перехід до наступного рівня, якщо всі вороги вбиті та дверцята знайдені, гравець увійшов у дверцята",,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Якщо намагатися знищити дверцята (для переходу до наступного ріня) заспавняться найсильніші вороги,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Шкала здоров’я (HP bar) противника,,,🟤,,Інтерфейс: Віконця або блоки,Інтерфейс,,,,,,,,tasks
pyodbc,,,🟡,,Python: Бібліотеки,Python,,,,,,,,tasks
"Перемога, якщо всі вороги знищені",,,,,Функціонал: Перемога,Функціонал гри,,,,,,,,tasks
Анімація ворогів,,,,,Інтерфейс: Графічні таски,Інтерфейс,,,,,,,,tasks
Звук взриву бомби та ін.,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
🏳️Поразка: якщо знищено базу,,,🟤,,Функціонал: Поразка,Функціонал гри,,,,,,,,tasks
"Перемога, якщо пройшли до кінця та не потрапили на бомбу",,,,,Функціонал: Перемога,Функціонал гри,,,,,,,,tasks
"Поразка, якщо потрапив на бомбу",,,,,Функціонал: Поразка,Функціонал гри,,,,,,,,tasks
-1 життя при введені неправильної цифри,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Перемога при повністю вірно заповненому полі,,,,,Функціонал: Перемога,Функціонал гри,,,,,,,,tasks
"Поразка при втраті всіх життів (easy, medium, hard)",,,,,Функціонал: Поразка,Функціонал гри,,,,,,,,tasks
"Поразка при хоча б одній невірно заповненій, чи взагалі незаповненій, клітині (like paper)",,,,,Функціонал: Поразка,Функціонал гри,,,,,,,,tasks
Екран при виграші,,,,,Інтерфейс: Віконця або блоки,Інтерфейс,,,,,,,,tasks
Перелік ачівок (виділені ті які вже здобуті),,,,,Інтерфейс: Віконця або блоки,Інтерфейс,,,,,,,,tasks
"Кількість помилок (easy, medium, hard)",,,,,Інтерфейс: Результати гри,Інтерфейс,,,,,,,,tasks
Життя (відображаються і наявні і втрачені),,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Шкала заповнення поля,,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
"Перелік всіх чисел, котрі “втрачають” колір коли їх достатньо на полі",,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
"Підсвітка колонки, строки та блоку в яких знаходиться гравець",,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Підсвітка клітинок в яких такі самі числа як і в обраній,,,,,Інтерфейс: Відображення інфи,Інтерфейс,,,,,,,,tasks
Керування клавіатурою,,,,,Інтерфейс: Інше,Інтерфейс,,,,,,,,tasks
Коректна взаємодія з клітинкої на основії ії характеристики,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
ability,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
Накладати флажок на клітинку,,,,,Функціонал гри,Функціонал гри,,,,,,,,tasks
